,cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-version_jem_form,jem-date_patch,jem-time_patch,jem-date_patch_y-m-d,jem-date_patch_y,jem-date_patch_m,jem-date_patch_d,jem-date_acsf,jem-date_blank,jem-date_internal,jem-status_misinformation,jem-id_species,jem-id_slice_specimen,jem-id_cell_specimen,jem-status_patch_tube,jem-id_patched_cell_container,jem-id_rig_user,jem-id_rig_number,jem-status_attempt,jem-cell_attached_status,jem-cell_attached_status_failure,jem-break_in_status,jem-break_in_status_failure,jem-status_success_failure,jem-status_reporter,jem-cell_virus_enhancer,jem-roi_super,jem-roi_major_minor,jem-roi_major,jem-roi_minor,jem-cell_health,jem-health_fill_quality,jem-nucleus_post_patch,jem-nucleus_sucked,jem-res_final_seal,jem-depth,jem-in_bath_resistance,jem-in_bath_clog,jem-cell_attached_dimple,jem-break_in_pressure_max,jem-break_in_zap_max,jem-break_in_zap_use,jem-break_in_reseal,jem-pressure_extraction,jem-pressure_retraction,jem-time_duration_experiment,jem-time_duration_extraction,jem-time_duration_retraction,jem-in_bath_time_start,jem-seal_time_start,jem-cell_attached_time_start,jem-break_in_time_start,jem-break_in_time_end,jem-time_exp_extraction_start,jem-time_exp_extraction_end,jem-time_exp_retraction_end,jem-time_exp_channel_end,jem-virus_enhancer,jem-dic,jem-slice_level_project,jem-project_level_nucleus,jem-project_name,jem-project_icv_injection_fluorescent_roi,jem-project_retrograde_labeling_hemisphere,jem-project_retrograde_labeling_region,jem-project_retrograde_labeling_exp,jem-notes_overall,jem-notes_qc,jem-notes_extraction,jem-notes_failure,jem-time_slice_eval,jem-slice_health,jem-slice_observations,jem-slice_quality_comments,lims-id_species,lims-id_project_code,lims-id_slice_specimen,lims-id_cell_specimen,lims-id_patched_cell_container,lims-cell_reporter,lims-structure,lims-histology_well_name,lims-id_cell_specimen_id,lims-id_slice_genotype,lims-depth,test-jem_lims_specimen_id_congruency,tree_score,tree_subclass,tree_cluster,tree_class,patched_cell_container_label,cell_name_label,percent_cdna_longer_than_400bp_label,rna_amplification_pass_fail_label,amplified_quantity_ng_label,Genes.Detected.CPM_label,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
702,Slc32a1-IRES-Cre;Ai14-476713.03.02.01,,,,,,2.0.8,07/26/2019,10:26:33,2019-07-26,2019.0,7.0,26.0,07/25/2019,06/25/2019,06/24/2019,No,Mouse,Slc32a1-IRES-Cre;Ai14-476713.03.02,Slc32a1-IRES-Cre;Ai14-476713.03.02.01,Patch Tube,P8S4_190726_351_A01,lindsayn,3,1.0,,,,,SUCCESS,Negative,,Cortical,VISp_L5,VISp,L5,4.0,,nucleus_present,no,2000.0,40.0,4.0,,,,,,,50.0,50.0,3.85,4.32,2.83,10:29:33,,,,10:30:38,10:34:29,10:38:48,10:41:38,10:48:18,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 14.78 corr 80,,,,,,Mus musculus,mIVSCC-MET,Slc32a1-IRES-Cre;Ai14-476713,Slc32a1-IRES-Cre;Ai14-476713.03.02.01,P8S4_190726_351_A01,negative,VISp6a,EPhys_190722_03_A02_M,476713,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,40.7,Matching JEM & LIMS Information,0.61,L6_IT,L6_IT_VISp_Col18a1,Glutamatergic,P8S4_190726_351_A01,Slc32a1-IRES-Cre;Ai14-476713.03.02.01,0.657,Pass,19.14593736,8174.0,0.8136544760686235,True
703,Gad2-IRES-Cre;Ai14-646936.03.01.01,,,,,,2.1.4,10/13/2022,09:36:53,2022-10-13,2022.0,10.0,13.0,10/12/2022,08/22/2022,09/09/2022,No,Mouse,Gad2-IRES-Cre;Ai14-646936.03.01,Gad2-IRES-Cre;Ai14-646936.03.01.01,Patch Tube,PXS4_221013_151_A01,kamiliamn,4,1.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,,2.0,nucleus_present,intentionally-surface,1200.0,65.0,4.7,Yes,Yes,20.0,25us,Multiple,Yes,35.0,35.0,6.68,2.72,2.38,10:03:19,,10:04:27,10:05:41,10:06:19,10:13:00,10:15:43,10:18:06,10:18:44,None,,,Channel_Recording,Morphology Clearing,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-METx,Gad2-IRES-Cre;Ai14-646936,Gad2-IRES-Cre;Ai14-646936.03.01.01,PXS4_221013_151_A01,positive,VISp5,EPhys_221017_02_A03_M,646936,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,65.0,Matching JEM & LIMS Information,0.98,Sst,Sst_Crhr2_Efemp1,GABAergic,PXS4_221013_151_A01,Gad2-IRES-Cre;Ai14-646936.03.01.01,0.406,Pass,5.624154215,7861.0,0.9786827622372992,True
705,Sst-IRES-Cre;Ai14-670421.04.01.02,,,,,,2.1.5,04/14/2023,14:15:50,2023-04-14,2023.0,4.0,14.0,04/13/2023,03/24/2023,03/06/2023,No,Mouse,Sst-IRES-Cre;Ai14-670421.04.01,Sst-IRES-Cre;Ai14-670421.04.01.02,Patch Tube,PXS4_230414_504_A01,bamboa,8,2.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,1.0,2.0,nucleus_present,no,2191.0,32.7,3.8,Yes,No,35.0,25us,Single,No,10.0,10.0,9.73,2.4,6.72,15:30:32,,15:34:13,15:34:23,15:35:15,15:44:59,15:47:23,15:54:06,16:03:41,None,,,Channel_Recording,Morphology Clearing,None,None,None,None,,,Trying to preserve the fill for morphology clearing. Nucleus extracted with low pressure.,,,,,,Mus musculus,mIVSCC-METx,Sst-IRES-Cre;Ai14-670421,Sst-IRES-Cre;Ai14-670421.04.01.02,PXS4_230414_504_A01,,,EPhys_230417_02_B04_M,670421,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,32.7,Matching JEM & LIMS Information,0.65,Pvalb,Pvalb_Tpbg,GABAergic,PXS4_230414_504_A01,Sst-IRES-Cre;Ai14-670421.04.01.02,0.459,Pass,12.49239688,7548.0,0.780466768287491,True
710,Pvalb-IRES-Cre;Ai14-667037.03.01.03,,,,,,2.1.5,03/24/2023,14:13:24,2023-03-24,2023.0,3.0,24.0,03/23/2023,02/24/2023,03/06/2023,No,Mouse,Pvalb-IRES-Cre;Ai14-667037.03.01,Pvalb-IRES-Cre;Ai14-667037.03.01.03,Patch Tube,PXS4_230324_153_A01,kamiliamn,3,3.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,2.0,nucleus_present,no,3000.0,61.1,3.6,No,Yes,4.0,Not Applicable,Not Applicable,No,31.0,31.0,9.13,5.3,2.97,16:01:27,,16:02:05,16:03:40,16:04:03,16:13:11,16:18:29,16:21:27,16:29:01,None,,,Channel_Recording,Morphology Clearing,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-METx,Pvalb-IRES-Cre;Ai14-667037,Pvalb-IRES-Cre;Ai14-667037.03.01.03,PXS4_230324_153_A01,positive,,EPhys_230327_03_B02_M,667037,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,61.1,Matching JEM & LIMS Information,0.8,Pvalb,Pvalb_Tpbg,GABAergic,PXS4_230324_153_A01,Pvalb-IRES-Cre;Ai14-667037.03.01.03,0.387,Pass,11.48840169,6329.0,0.7884602863175186,True
711,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-547505.05.02.01,,,,,,2.0.8,10/06/2020,13:11:51,2020-10-06,2020.0,10.0,6.0,10/05/2020,09/01/2020,09/08/2020,No,Mouse,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-547505.05.02,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-547505.05.02.01,Patch Tube,PAS4_201006_451_A01,ramr,6,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L6a,VISp,L6a,3.0,,nucleus_present,no,1200.0,31.3,4.8,,,,,,,63.0,35.0,3.43,2.53,7.05,13:20:10,,,,13:23:04,13:26:30,13:29:02,13:36:05,13:39:27,None,,,Channel_Recording,None,None,None,None,None,,,#fill_quality_2,,,,,,Mus musculus,mIVSCC-MET,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-547505,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-547505.05.02.01,PAS4_201006_451_A01,positive,VISp,EPhys_201005_01_C04_M,547505,Sst-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,31.3,Matching JEM & LIMS Information,1.0,Sst,Sst_Crh_4930553C11Rik,GABAergic,PAS4_201006_451_A01,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-547505.05.02.01,0.702,Pass,18.69539213,8786.0,0.9476735966692365,True
719,Sst-IRES-Cre;Ai14-691516.02.01.01,,,,,,2.1.5,08/23/2023,11:11:11,2023-08-23,2023.0,8.0,23.0,08/22/2023,07/14/2023,07/19/2023,No,Mouse,Sst-IRES-Cre;Ai14-691516.02.01,Sst-IRES-Cre;Ai14-691516.02.01.01,Patch Tube,PXS4_230823_401_A01,kristab,8,1.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L4,VISp,L4,3.0,2.0,nucleus_present,not_intentionally-surface,4100.0,57.2,3.8,No,Yes,102.0,Not Applicable,Not Applicable,No,3.0,22.0,6.0,0.02,2.27,11:24:42,,11:27:30,11:27:39,11:28:00,11:34:00,11:34:01,11:36:17,11:42:19,None,,,Channel_Recording,Morphology,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Sst-IRES-Cre;Ai14-691516,Sst-IRES-Cre;Ai14-691516.02.01.01,PXS4_230823_401_A01,positive,,EPhys_230821_01_A04_M,691516,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,57.2,Matching JEM & LIMS Information,1.0,Sst,Sst_Calb2_Pdlim5,GABAergic,PXS4_230823_401_A01,Sst-IRES-Cre;Ai14-691516.02.01.01,0.609,Pass,15.42505968,9476.0,0.78738047505721,True
722,Vip-IRES-Cre;Ai14-672626.05.06.01,,,,,,2.1.5,05/01/2023,13:25:14,2023-05-01,2023.0,5.0,1.0,05/01/2023,03/24/2023,03/06/2023,No,Mouse,Vip-IRES-Cre;Ai14-672626.05.06,Vip-IRES-Cre;Ai14-672626.05.06.01,Patch Tube,PVS4_230501_251_A01,marshallv,2,6.0,Success,,Success,,SUCCESS,,,Cortical,VISp_L5,VISp,L5,1.0,3.0,nucleus_present,no,2153.0,37.7,3.8,Yes,Yes,26.0,25us,Single,No,42.0,48.0,8.53,3.22,3.13,15:08:38,,15:10:44,15:10:46,15:11:16,15:19:48,15:23:01,15:26:09,15:31:48,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Vip-IRES-Cre;Ai14-672626,Vip-IRES-Cre;Ai14-672626.05.06.01,PVS4_230501_251_A01,not applicable,VISrl5,EPhys_230501_04_A01_M,672626,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,37.7,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_Krt80,Glutamatergic,PVS4_230501_251_A01,Vip-IRES-Cre;Ai14-672626.05.06.01,0.572,Pass,16.61314977,9246.0,1.0347334569320434,True
726,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-533973.04.01.01,,,,,,2.0.8,07/15/2020,09:51:14,2020-07-15,2020.0,7.0,15.0,07/14/2020,06/15/2020,06/15/2020,No,Mouse,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-533973.04.01,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-533973.04.01.01,Patch Tube,PES4_200715_651_A01,katherineb,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,intentionally,1500.0,76.3,4.7,,,,,,,34.0,32.0,8.78,2.43,2.25,10:02:20,,,,10:03:34,10:12:21,10:14:47,10:17:02,10:19:31,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-533973,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-533973.04.01.01,PES4_200715_651_A01,positive,VISp,EPhys_200709_02_D02_M,533973,Chrna2-Cre_OE25/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,76.3,Matching JEM & LIMS Information,0.45,Sst,Sst_Tac2_Tacstd2,GABAergic,PES4_200715_651_A01,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-533973.04.01.01,0.587,Pass,20.90370506,9406.0,0.6782737688912558,True
727,Sst-IRES-Cre;Ai14-708512.06.02.01,,,,,,2.1.5,12/07/2023,17:32:41,2023-12-07,2023.0,12.0,7.0,12/06/2023,10/06/2023,10/20/2023,No,Mouse,Sst-IRES-Cre;Ai14-708512.06.02,Sst-IRES-Cre;Ai14-708512.06.02.01,Patch Tube,P9S4_231207_553_A01,megank,7,2.0,Success,,Success,,SUCCESS,Negative,,Cortical,VISp_L4,VISp,L4,3.0,2.0,nucleus_present,no,10.0,89.6,3.8,No,Yes,35.0,50us,Multiple,No,41.2,39.8,8.32,3.1,3.45,18:05:07,,18:10:52,18:08:57,18:10:56,18:19:15,18:22:21,18:25:48,18:31:58,None,,PGA,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Sst-IRES-Cre;Ai14-708512,Sst-IRES-Cre;Ai14-708512.06.02.01,P9S4_231207_553_A01,positive,,EPhys_231211_01_B01_M,708512,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,89.6,Matching JEM & LIMS Information,0.66,L5_ET,L5_ET_VISp_Krt80,Glutamatergic,P9S4_231207_553_A01,Sst-IRES-Cre;Ai14-708512.06.02.01,0.543,Pass,10.61298986,9448.0,0.915376975682102,True
728,Sst-IRES-Cre;Ai14-668017.04.02.02,,,,,,2.1.5,03/31/2023,11:00:12,2023-03-31,2023.0,3.0,31.0,03/30/2023,02/24/2023,03/06/2023,No,Mouse,Sst-IRES-Cre;Ai14-668017.04.02,Sst-IRES-Cre;Ai14-668017.04.02.02,Patch Tube,PXS4_230331_252_A01,marshallv,8,5.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,1.0,3.0,nucleus_present,intentionally-surface,6452.0,45.1,4.5,No,Yes,92.0,100us,Multiple,No,30.0,35.0,8.32,1.87,2.6,12:34:29,,12:36:48,12:36:49,12:38:11,12:46:30,12:48:22,12:50:58,12:55:52,None,,,Channel_Recording,Morphology Clearing,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-METx,Sst-IRES-Cre;Ai14-668017,Sst-IRES-Cre;Ai14-668017.04.02.02,PXS4_230331_252_A01,positive,,EPhys_230403_02_B03_M,668017,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,45.1,Matching JEM & LIMS Information,0.74,Sst,Sst_Calb2_Pdlim5,GABAergic,PXS4_230331_252_A01,Sst-IRES-Cre;Ai14-668017.04.02.02,0.347,Fail,6.103789231,3577.0,0.5194893464908564,True
731,Vip-IRES-Cre;Ai14-445683.03.02.01,,,,,,2.0.7,03/01/2019,13:37:48,2019-03-01,2019.0,3.0,1.0,02/28/2019,01/25/2019,02/08/2019,No,Mouse,Vip-IRES-Cre;Ai14-445683.03.02,Vip-IRES-Cre;Ai14-445683.03.02.01,Patch Tube,P8S4_190301_352_A01,lindsayn,3,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,3.0,,nucleus_present,no,2000.0,41.0,4.0,,,,,,,45.0,45.0,3.8,1.87,2.1,14:18:10,,,,14:19:33,14:23:21,14:25:13,14:27:19,,None,,,Channel_Recording,None,None,None,None,None,#sigma,,did not down sample,,,,,,Mus musculus,mIVSCC-MET,Vip-IRES-Cre;Ai14-445683,Vip-IRES-Cre;Ai14-445683.03.02.01,P8S4_190301_352_A01,positive,VISp2/3,EPhys_190225_03_A05_M,445683,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,41.5,Matching JEM & LIMS Information,0.96,Vip,Vip_Lmo1_Myl1,GABAergic,P8S4_190301_352_A01,Vip-IRES-Cre;Ai14-445683.03.02.01,0.543,Pass,10.44974377,7670.0,0.8213065991608359,True
732,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-546199.06.01.01,,,,,,2.0.8,09/29/2020,14:38:23,2020-09-29,2020.0,9.0,29.0,09/29/2020,09/01/2020,09/08/2020,No,Mouse,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-546199.06.01,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-546199.06.01.01,Patch Tube,PJS4_200929_804_A01,sarav,1,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,4.0,,nucleus_present,no,1000.0,73.5,4.1,,,,,,,29.0,30.0,12.9,1.25,7.08,14:55:49,,,,14:57:43,15:10:37,15:11:52,15:18:57,15:23:02,None,,,Channel_Recording,None,None,None,None,None,,Cell did not fire/pass exp7 ,"Seal dropped at the end of the prepulse stimulus (channel recordings)

#fill_quality_2: medium visibility of the fill (some truncations with some intact dendrites)",,,,,,Mus musculus,mIVSCC-MET,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-546199,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-546199.06.01.01,PJS4_200929_804_A01,positive,VISp,EPhys_200928_03_A01_M,546199,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.074599986,Matching JEM & LIMS Information,0.5,Sst,Sst_Tac2_Tacstd2,GABAergic,PJS4_200929_804_A01,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-546199.06.01.01,0.272,Pass,14.17944433,7488.0,0.5892042626463554,True
734,Sst-IRES-Cre;Ai14-675491.03.02.01,,,,,,2.1.5,05/18/2023,13:48:48,2023-05-18,2023.0,5.0,18.0,05/17/2023,04/20/2023,04/20/2023,No,Mouse,Sst-IRES-Cre;Ai14-675491.03.02,Sst-IRES-Cre;Ai14-675491.03.02.01,Patch Tube,PXS4_230518_502_A01,bamboa,8,3.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L6b,VISp,L6b,3.0,3.0,nucleus_present,,1200.0,44.2,3.8,No,Yes,20.0,25us,Single,No,20.0,20.0,5.47,3.98,9.55,14:28:01,,14:31:06,14:31:06,14:31:51,14:37:19,14:41:18,14:50:51,14:51:56,None,,,Channel_Recording,Morphology Clearing,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-METx,Sst-IRES-Cre;Ai14-675491,Sst-IRES-Cre;Ai14-675491.03.02.01,PXS4_230518_502_A01,,,EPhys_230522_01_A01_M,675491,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,44.2,Matching JEM & LIMS Information,0.37,Sst,Sst_Tac1_Htr1d,GABAergic,PXS4_230518_502_A01,Sst-IRES-Cre;Ai14-675491.03.02.01,0.456,Pass,13.5317081962415,8791.0,0.9391808530619826,True
735,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-553113.04.01.01,,,,,,2.0.8,11/09/2020,13:41:42,2020-11-09,2020.0,11.0,9.0,11/06/2020,10/20/2020,10/21/2020,No,Mouse,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-553113.04.01,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-553113.04.01.01,Patch Tube,PES4_201109_653_A01,katherineb,4,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L6a,VISp,L6a,4.0,,nucleus_present,intentionally,1500.0,37.0,5.2,,,,,,,25.0,25.0,6.62,3.08,5.02,14:22:40,,,,14:26:26,14:33:03,14:36:08,14:41:09,14:47:56,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-553113,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-553113.04.01.01,PES4_201109_653_A01,positive,VISp,EPhys_201109_01_C01_M,553113,Sst-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,31.9,Matching JEM & LIMS Information,0.98,Pvalb,Pvalb_Akr1c18_Ntf3,GABAergic,PES4_201109_653_A01,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-553113.04.01.01,0.572,Pass,7.856225421,6780.0,0.7849730822227647,True
740,Chat-IRES-Cre-neo;Ai14-643484.03.01.03,,,,,,2.1.4,09/16/2022,13:54:55,2022-09-16,2022.0,9.0,16.0,09/16/2022,07/27/2022,09/09/2022,No,Mouse,Chat-IRES-Cre-neo;Ai14-643484.03.01,Chat-IRES-Cre-neo;Ai14-643484.03.01.03,Patch Tube,PXS4_220916_804_A01,sarav,7,4.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,,3.0,nucleus_present,no,1500.0,50.5,4.5,No,Yes,50.0,25us,Single,Yes,15.0,15.0,13.0,3.32,1.88,15:13:24,,15:11:24,15:13:24,15:15:01,15:28:01,15:31:20,15:33:13,15:37:56,None,,,Channel_Recording,LAS Validation,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-METx,Chat-IRES-Cre-neo;Ai14-643484,Chat-IRES-Cre-neo;Ai14-643484.03.01.03,PXS4_220916_804_A01,positive,,EPhys_220919_01_B02_M,643484,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,50.5,Matching JEM & LIMS Information,0.66,Vip,Vip_Rspo1_Itga4,GABAergic,PXS4_220916_804_A01,Chat-IRES-Cre-neo;Ai14-643484.03.01.03,0.56,Pass,2.737937926,6195.0,0.4788254946568634,True
742,Pvalb-IRES-Cre;Ai14-667036.03.02.01,,,,,,2.1.5,03/24/2023,09:48:53,2023-03-24,2023.0,3.0,24.0,03/23/2023,02/24/2023,03/06/2023,No,Mouse,Pvalb-IRES-Cre;Ai14-667036.03.02,Pvalb-IRES-Cre;Ai14-667036.03.02.01,Patch Tube,PXS4_230324_151_A01,kamiliamn,3,3.0,Success,,Success,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,2.0,nucleus_present,no,3000.0,68.2,3.5,No,Yes,32.0,25us,Multiple,No,32.0,32.0,7.78,5.92,1.77,10:19:43,,10:21:40,10:22:45,10:23:53,10:31:40,10:37:35,10:39:21,10:42:26,None,,,Channel_Recording,Morphology Clearing,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-METx,Pvalb-IRES-Cre;Ai14-667036,Pvalb-IRES-Cre;Ai14-667036.03.02.01,PXS4_230324_151_A01,positive,,EPhys_230327_03_A02_M,667036,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,68.2,Matching JEM & LIMS Information,0.97,Pvalb,Pvalb_Reln_Tac1,GABAergic,PXS4_230324_151_A01,Pvalb-IRES-Cre;Ai14-667036.03.02.01,0.378,Pass,33.373116,8446.0,0.6318795413901741,True
745,C57BL6J-687101.12.03.01,,,,,,2.1.5,10/10/2023,09:51:46,2023-10-10,2023.0,10.0,10.0,10/09/2023,07/27/2023,07/19/2023,No,Mouse,C57BL6J-687101.12.03,C57BL6J-687101.12.03.01,Patch Tube,P9S4_231010_551_A01,megank,7,1.0,Success,,Success,,SUCCESS,Negative,,Cortical,VISp_L2-3,VISp,L2-3,3.0,2.0,nucleus_present,no,2375.0,32.4,4.1,No,Yes,0.0,Not Applicable,Not Applicable,No,41.5,40.2,9.6,2.62,3.8,11:07:09,,11:08:48,11:10:59,11:12:30,11:22:06,11:24:43,11:28:31,11:34:39,None,,PGA,Channel_Recording,Training,None,None,None,None,,,,,,,,,Mus musculus,MET-PY,C57BL6J-687101,C57BL6J-687101.12.03.01,P9S4_231010_551_A01,negative,,EPhys_231009_03_A04_M,687101,wt/wt,32.4,Matching JEM & LIMS Information,1.0,Pvalb,Pvalb_Tpbg,GABAergic,P9S4_231010_551_A01,C57BL6J-687101.12.03.01,0.547,Pass,7.548655845,9155.0,1.1343855521734771,True
746,Esr2-IRES2-Cre;Ai14-547423.06.01.01,,,,,,2.0.8,10/06/2020,10:38:24,2020-10-06,2020.0,10.0,6.0,10/06/2020,09/01/2020,09/08/2020,No,Mouse,Esr2-IRES2-Cre;Ai14-547423.06.01,Esr2-IRES2-Cre;Ai14-547423.06.01.01,Patch Tube,PJS4_201006_801_A01,sarav,1,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L6a,VISp,L6a,3.0,,nucleus_present,no,1500.0,73.0,5.1,,,,,,,32.0,60.0,7.53,1.92,8.73,10:53:57,,,,10:54:16,11:01:48,11:03:43,11:12:27,11:26:05,None,,,Channel_Recording,None,None,None,None,None,,Seal during channel recordings dropped to ~800MOhms,#fill_quality_3: high visibility of the fill (no or very little truncations with intact dendrites),,,,,,Mus musculus,mIVSCC-MET,Esr2-IRES2-Cre;Ai14-547423,Esr2-IRES2-Cre;Ai14-547423.06.01.01,PJS4_201006_801_A01,positive,VISp6a,EPhys_201005_01_C03_M,547423,Esr2-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,76.7,Matching JEM & LIMS Information,0.99,Sst,Sst_Rxfp1_Prdm8,GABAergic,PJS4_201006_801_A01,Esr2-IRES2-Cre;Ai14-547423.06.01.01,0.684,Pass,13.81232302,7984.0,0.6120443894291366,True
747,Slc32a1-IRES-Cre;Ai14-476713.03.02.03,,,,,,2.0.8,07/26/2019,10:26:33,2019-07-26,2019.0,7.0,26.0,07/25/2019,06/25/2019,06/24/2019,No,Mouse,Slc32a1-IRES-Cre;Ai14-476713.03.02,Slc32a1-IRES-Cre;Ai14-476713.03.02.03,Patch Tube,P8S4_190726_353_A01,lindsayn,3,3.0,,,,,SUCCESS,Negative,,Cortical,VISp_L5,VISp,L5,4.0,,nucleus_present,no,2000.0,43.0,4.1,,,,,,,50.0,50.0,3.92,2.2,3.97,11:25:47,,,,11:27:08,11:31:03,11:33:15,11:37:13,11:44:15,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 14.17 corr 80,,,,,,Mus musculus,mIVSCC-MET,Slc32a1-IRES-Cre;Ai14-476713,Slc32a1-IRES-Cre;Ai14-476713.03.02.03,P8S4_190726_353_A01,negative,VISp5,EPhys_190722_03_A02_M,476713,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,43.2,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_Krt80,Glutamatergic,P8S4_190726_353_A01,Slc32a1-IRES-Cre;Ai14-476713.03.02.03,0.618,Pass,20.80387627,9115.0,0.8818763570313405,True
